image_path,label_path,stem,split,source_key,source,tree_id,view_id,width_px,height_px,file_size_bytes,label_count,is_empty,unique_class_count,class_combo,has_B1,has_B2,has_B3,has_B4
dataset_640\images\train\DAMIMAS_A21B_0787_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0787_2.txt,DAMIMAS_A21B_0787_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0787,2,640,853,361321,3,0,2,B2+B3,0,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0787_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0787_3.txt,DAMIMAS_A21B_0787_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0787,3,640,853,334113,3,0,2,B2+B3,0,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0787_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0787_4.txt,DAMIMAS_A21B_0787_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0787,4,640,853,385354,3,0,2,B2+B3,0,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0789_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0789_1.txt,DAMIMAS_A21B_0789_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0789,1,640,853,367909,7,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0789_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0789_2.txt,DAMIMAS_A21B_0789_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0789,2,640,853,361371,6,0,3,B1+B2+B3,1,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0789_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0789_3.txt,DAMIMAS_A21B_0789_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0789,3,640,853,396945,6,0,2,B2+B4,0,1,0,1
dataset_640\images\train\DAMIMAS_A21B_0789_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0789_4.txt,DAMIMAS_A21B_0789_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0789,4,640,853,384480,7,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0792_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0792_1.txt,DAMIMAS_A21B_0792_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0792,1,640,853,389012,7,0,3,B2+B3+B4,0,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0792_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0792_2.txt,DAMIMAS_A21B_0792_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0792,2,640,853,383641,5,0,2,B2+B3,0,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0792_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0792_3.txt,DAMIMAS_A21B_0792_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0792,3,640,853,325855,5,0,2,B2+B3,0,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0792_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0792_4.txt,DAMIMAS_A21B_0792_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0792,4,640,853,387370,5,0,2,B2+B3,0,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0793_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0793_1.txt,DAMIMAS_A21B_0793_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0793,1,640,853,396312,0,1,0,EMPTY,0,0,0,0
dataset_640\images\train\DAMIMAS_A21B_0793_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0793_2.txt,DAMIMAS_A21B_0793_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0793,2,640,853,388510,0,1,0,EMPTY,0,0,0,0
dataset_640\images\train\DAMIMAS_A21B_0793_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0793_3.txt,DAMIMAS_A21B_0793_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0793,3,640,853,355634,0,1,0,EMPTY,0,0,0,0
dataset_640\images\train\DAMIMAS_A21B_0793_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0793_4.txt,DAMIMAS_A21B_0793_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0793,4,640,853,374597,0,1,0,EMPTY,0,0,0,0
dataset_640\images\train\DAMIMAS_A21B_0794_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0794_1.txt,DAMIMAS_A21B_0794_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0794,1,640,853,390965,6,0,2,B1+B3,1,0,1,0
dataset_640\images\train\DAMIMAS_A21B_0794_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0794_2.txt,DAMIMAS_A21B_0794_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0794,2,640,853,350422,4,0,2,B2+B3,0,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0794_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0794_3.txt,DAMIMAS_A21B_0794_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0794,3,640,853,386600,4,0,2,B2+B3,0,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0794_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0794_4.txt,DAMIMAS_A21B_0794_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0794,4,640,853,393132,3,0,3,B2+B3+B4,0,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0795_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0795_1.txt,DAMIMAS_A21B_0795_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0795,1,640,853,378663,3,0,3,B1+B2+B3,1,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0795_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0795_2.txt,DAMIMAS_A21B_0795_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0795,2,640,853,379418,2,0,2,B2+B3,0,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0795_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0795_3.txt,DAMIMAS_A21B_0795_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0795,3,640,853,378278,1,0,1,B3,0,0,1,0
dataset_640\images\train\DAMIMAS_A21B_0795_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0795_4.txt,DAMIMAS_A21B_0795_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0795,4,640,853,384471,2,0,2,B2+B3,0,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0796_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0796_1.txt,DAMIMAS_A21B_0796_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0796,1,640,853,366073,3,0,1,B3,0,0,1,0
dataset_640\images\train\DAMIMAS_A21B_0796_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0796_2.txt,DAMIMAS_A21B_0796_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0796,2,640,853,374668,3,0,1,B3,0,0,1,0
dataset_640\images\train\DAMIMAS_A21B_0796_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0796_3.txt,DAMIMAS_A21B_0796_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0796,3,640,853,373674,3,0,2,B3+B4,0,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0796_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0796_4.txt,DAMIMAS_A21B_0796_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0796,4,640,853,368896,4,0,2,B3+B4,0,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0798_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0798_1.txt,DAMIMAS_A21B_0798_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0798,1,640,853,371555,3,0,3,B1+B2+B3,1,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0798_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0798_2.txt,DAMIMAS_A21B_0798_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0798,2,640,853,372721,2,0,2,B1+B3,1,0,1,0
dataset_640\images\train\DAMIMAS_A21B_0798_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0798_3.txt,DAMIMAS_A21B_0798_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0798,3,640,853,376326,2,0,2,B1+B4,1,0,0,1
dataset_640\images\train\DAMIMAS_A21B_0798_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0798_4.txt,DAMIMAS_A21B_0798_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0798,4,640,853,382597,3,0,3,B1+B2+B3,1,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0799_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0799_1.txt,DAMIMAS_A21B_0799_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0799,1,640,853,366889,4,0,2,B3+B4,0,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0799_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0799_2.txt,DAMIMAS_A21B_0799_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0799,2,640,853,364867,4,0,2,B3+B4,0,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0799_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0799_3.txt,DAMIMAS_A21B_0799_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0799,3,640,853,358503,4,0,2,B3+B4,0,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0799_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0799_4.txt,DAMIMAS_A21B_0799_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0799,4,640,853,362981,3,0,2,B3+B4,0,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0801_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0801_1.txt,DAMIMAS_A21B_0801_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0801,1,640,853,391228,5,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0801_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0801_2.txt,DAMIMAS_A21B_0801_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0801,2,640,853,382865,5,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0801_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0801_3.txt,DAMIMAS_A21B_0801_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0801,3,640,853,367581,5,0,3,B2+B3+B4,0,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0801_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0801_4.txt,DAMIMAS_A21B_0801_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0801,4,640,853,356266,5,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0802_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0802_1.txt,DAMIMAS_A21B_0802_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0802,1,640,853,338806,3,0,2,B2+B4,0,1,0,1
dataset_640\images\train\DAMIMAS_A21B_0802_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0802_2.txt,DAMIMAS_A21B_0802_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0802,2,640,853,320987,3,0,3,B1+B3+B4,1,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0802_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0802_3.txt,DAMIMAS_A21B_0802_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0802,3,640,853,321157,2,0,1,B4,0,0,0,1
dataset_640\images\train\DAMIMAS_A21B_0802_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0802_4.txt,DAMIMAS_A21B_0802_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0802,4,640,853,335466,1,0,1,B4,0,0,0,1
dataset_640\images\train\DAMIMAS_A21B_0803_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0803_1.txt,DAMIMAS_A21B_0803_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0803,1,640,853,383419,6,0,3,B2+B3+B4,0,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0803_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0803_2.txt,DAMIMAS_A21B_0803_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0803,2,640,853,392017,5,0,2,B3+B4,0,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0803_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0803_3.txt,DAMIMAS_A21B_0803_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0803,3,640,853,386020,7,0,3,B1+B3+B4,1,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0803_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0803_4.txt,DAMIMAS_A21B_0803_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0803,4,640,853,275085,7,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0804_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0804_1.txt,DAMIMAS_A21B_0804_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0804,1,640,853,396670,4,0,3,B1+B2+B3,1,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0804_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0804_2.txt,DAMIMAS_A21B_0804_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0804,2,640,853,398667,5,0,3,B1+B2+B3,1,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0804_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0804_3.txt,DAMIMAS_A21B_0804_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0804,3,640,853,363992,5,0,3,B2+B3+B4,0,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0804_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0804_4.txt,DAMIMAS_A21B_0804_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0804,4,640,853,397471,3,0,2,B1+B3,1,0,1,0
dataset_640\images\train\DAMIMAS_A21B_0805_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0805_1.txt,DAMIMAS_A21B_0805_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0805,1,640,853,376731,5,0,2,B2+B3,0,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0805_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0805_2.txt,DAMIMAS_A21B_0805_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0805,2,640,853,365923,6,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0805_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0805_3.txt,DAMIMAS_A21B_0805_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0805,3,640,853,370304,7,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0805_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0805_4.txt,DAMIMAS_A21B_0805_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0805,4,640,853,365310,7,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0807_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0807_1.txt,DAMIMAS_A21B_0807_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0807,1,640,853,374277,4,0,1,B4,0,0,0,1
dataset_640\images\train\DAMIMAS_A21B_0807_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0807_2.txt,DAMIMAS_A21B_0807_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0807,2,640,853,362479,3,0,1,B4,0,0,0,1
dataset_640\images\train\DAMIMAS_A21B_0807_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0807_3.txt,DAMIMAS_A21B_0807_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0807,3,640,853,350414,5,0,2,B3+B4,0,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0807_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0807_4.txt,DAMIMAS_A21B_0807_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0807,4,640,853,376256,5,0,3,B2+B3+B4,0,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0809_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0809_1.txt,DAMIMAS_A21B_0809_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0809,1,640,853,388951,5,0,2,B1+B3,1,0,1,0
dataset_640\images\train\DAMIMAS_A21B_0809_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0809_2.txt,DAMIMAS_A21B_0809_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0809,2,640,853,359945,6,0,2,B2+B3,0,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0809_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0809_3.txt,DAMIMAS_A21B_0809_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0809,3,640,853,371749,6,0,3,B1+B3+B4,1,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0809_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0809_4.txt,DAMIMAS_A21B_0809_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0809,4,640,853,373377,7,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0810_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0810_1.txt,DAMIMAS_A21B_0810_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0810,1,640,853,399270,5,0,3,B2+B3+B4,0,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0810_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0810_2.txt,DAMIMAS_A21B_0810_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0810,2,640,853,341855,6,0,2,B3+B4,0,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0810_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0810_3.txt,DAMIMAS_A21B_0810_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0810,3,640,853,377345,6,0,2,B3+B4,0,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0810_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0810_4.txt,DAMIMAS_A21B_0810_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0810,4,640,853,368800,6,0,2,B3+B4,0,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0810_5.jpg,dataset_640\labels\train\DAMIMAS_A21B_0810_5.txt,DAMIMAS_A21B_0810_5,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0810,5,640,853,347676,5,0,3,B2+B3+B4,0,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0810_6.jpg,dataset_640\labels\train\DAMIMAS_A21B_0810_6.txt,DAMIMAS_A21B_0810_6,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0810,6,640,853,402313,6,0,2,B3+B4,0,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0810_7.jpg,dataset_640\labels\train\DAMIMAS_A21B_0810_7.txt,DAMIMAS_A21B_0810_7,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0810,7,640,853,379267,6,0,3,B1+B3+B4,1,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0810_8.jpg,dataset_640\labels\train\DAMIMAS_A21B_0810_8.txt,DAMIMAS_A21B_0810_8,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0810,8,640,853,385726,6,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0811_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0811_1.txt,DAMIMAS_A21B_0811_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0811,1,640,853,388443,7,0,3,B2+B3+B4,0,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0811_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0811_2.txt,DAMIMAS_A21B_0811_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0811,2,640,853,407665,6,0,2,B2+B3,0,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0811_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0811_3.txt,DAMIMAS_A21B_0811_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0811,3,640,853,392149,7,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0811_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0811_4.txt,DAMIMAS_A21B_0811_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0811,4,640,853,378858,6,0,2,B1+B3,1,0,1,0
dataset_640\images\train\DAMIMAS_A21B_0811_5.jpg,dataset_640\labels\train\DAMIMAS_A21B_0811_5.txt,DAMIMAS_A21B_0811_5,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0811,5,640,853,408432,5,0,2,B2+B3,0,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0811_6.jpg,dataset_640\labels\train\DAMIMAS_A21B_0811_6.txt,DAMIMAS_A21B_0811_6,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0811,6,640,853,416100,6,0,2,B2+B3,0,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0811_7.jpg,dataset_640\labels\train\DAMIMAS_A21B_0811_7.txt,DAMIMAS_A21B_0811_7,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0811,7,640,853,314492,5,0,3,B1+B2+B3,1,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0811_8.jpg,dataset_640\labels\train\DAMIMAS_A21B_0811_8.txt,DAMIMAS_A21B_0811_8,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0811,8,640,853,398020,6,0,2,B2+B3,0,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0812_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0812_1.txt,DAMIMAS_A21B_0812_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0812,1,640,853,404865,5,0,3,B1+B2+B3,1,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0812_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0812_2.txt,DAMIMAS_A21B_0812_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0812,2,640,853,371362,5,0,3,B1+B2+B3,1,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0812_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0812_3.txt,DAMIMAS_A21B_0812_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0812,3,640,853,374534,5,0,2,B2+B3,0,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0812_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0812_4.txt,DAMIMAS_A21B_0812_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0812,4,640,853,397950,6,0,2,B2+B3,0,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0812_5.jpg,dataset_640\labels\train\DAMIMAS_A21B_0812_5.txt,DAMIMAS_A21B_0812_5,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0812,5,640,853,406305,4,0,3,B1+B2+B3,1,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0812_6.jpg,dataset_640\labels\train\DAMIMAS_A21B_0812_6.txt,DAMIMAS_A21B_0812_6,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0812,6,640,853,402828,5,0,3,B2+B3+B4,0,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0812_7.jpg,dataset_640\labels\train\DAMIMAS_A21B_0812_7.txt,DAMIMAS_A21B_0812_7,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0812,7,640,853,408996,4,0,2,B2+B3,0,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0812_8.jpg,dataset_640\labels\train\DAMIMAS_A21B_0812_8.txt,DAMIMAS_A21B_0812_8,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0812,8,640,853,418073,5,0,2,B2+B3,0,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0813_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0813_1.txt,DAMIMAS_A21B_0813_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0813,1,640,853,380380,3,0,2,B3+B4,0,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0813_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0813_2.txt,DAMIMAS_A21B_0813_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0813,2,640,853,345157,2,0,2,B3+B4,0,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0813_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0813_3.txt,DAMIMAS_A21B_0813_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0813,3,640,853,381620,4,0,2,B3+B4,0,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0813_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0813_4.txt,DAMIMAS_A21B_0813_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0813,4,640,853,381671,3,0,2,B3+B4,0,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0813_5.jpg,dataset_640\labels\train\DAMIMAS_A21B_0813_5.txt,DAMIMAS_A21B_0813_5,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0813,5,640,853,395050,2,0,2,B1+B4,1,0,0,1
dataset_640\images\train\DAMIMAS_A21B_0813_6.jpg,dataset_640\labels\train\DAMIMAS_A21B_0813_6.txt,DAMIMAS_A21B_0813_6,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0813,6,640,853,395333,2,0,2,B1+B2,1,1,0,0
dataset_640\images\train\DAMIMAS_A21B_0813_7.jpg,dataset_640\labels\train\DAMIMAS_A21B_0813_7.txt,DAMIMAS_A21B_0813_7,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0813,7,640,853,413154,4,0,3,B1+B3+B4,1,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0813_8.jpg,dataset_640\labels\train\DAMIMAS_A21B_0813_8.txt,DAMIMAS_A21B_0813_8,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0813,8,640,853,398963,4,0,2,B3+B4,0,0,1,1
