instance_id,line_index,image_path,stem,split,source_key,source,tree_id,view_id,class_id,class_name,x_center,y_center,bbox_w,bbox_h,bbox_area,aspect_ratio,image_label_count,crowding_others
7779,5,dataset_640\images\train\DAMIMAS_A21B_0595_2.jpg,DAMIMAS_A21B_0595_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0595,2,1,B2,0.231226,0.460184,0.118714,0.098039,0.011638601846,1.2108854639480207,6,5
7780,0,dataset_640\images\train\DAMIMAS_A21B_0595_3.jpg,DAMIMAS_A21B_0595_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0595,3,0,B1,0.729212,0.537105,0.213326,0.14842,0.031661844919999994,1.4373130305888693,5,4
7781,1,dataset_640\images\train\DAMIMAS_A21B_0595_3.jpg,DAMIMAS_A21B_0595_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0595,3,1,B2,0.569898,0.452002,0.18337,0.138889,0.025468075930000004,1.320262943789645,5,4
7782,2,dataset_640\images\train\DAMIMAS_A21B_0595_3.jpg,DAMIMAS_A21B_0595_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0595,3,1,B2,0.322077,0.493192,0.226943,0.159995,0.036309745285,1.418438076189881,5,4
7783,3,dataset_640\images\train\DAMIMAS_A21B_0595_3.jpg,DAMIMAS_A21B_0595_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0595,3,2,B3,0.701979,0.406727,0.131627,0.093273,0.012277245170999998,1.411201526701189,5,4
7784,4,dataset_640\images\train\DAMIMAS_A21B_0595_3.jpg,DAMIMAS_A21B_0595_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0595,3,2,B3,0.390251,0.379698,0.101852,0.080474,0.008196437848000001,1.2656510177200089,5,4
7785,0,dataset_640\images\train\DAMIMAS_A21B_0595_4.jpg,DAMIMAS_A21B_0595_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0595,4,0,B1,0.163547,0.469864,0.204991,0.177696,0.036426080736,1.1536050333153252,7,6
7786,1,dataset_640\images\train\DAMIMAS_A21B_0595_4.jpg,DAMIMAS_A21B_0595_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0595,4,1,B2,0.296866,0.458445,0.138889,0.120321,0.016711263369,1.1543205259264802,7,6
7787,2,dataset_640\images\train\DAMIMAS_A21B_0595_4.jpg,DAMIMAS_A21B_0595_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0595,4,0,B1,0.53008,0.474599,0.244355,0.200535,0.049001729924999994,1.218515471114768,7,6
7788,3,dataset_640\images\train\DAMIMAS_A21B_0595_4.jpg,DAMIMAS_A21B_0595_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0595,4,1,B2,0.754011,0.462901,0.178253,0.150401,0.026809429453,1.1851849389299272,7,6
7789,4,dataset_640\images\train\DAMIMAS_A21B_0595_4.jpg,DAMIMAS_A21B_0595_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0595,4,2,B3,0.63926,0.35762,0.187908,0.132576,0.024912091007999997,1.4173606082548877,7,6
7790,5,dataset_640\images\train\DAMIMAS_A21B_0595_4.jpg,DAMIMAS_A21B_0595_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0595,4,2,B3,0.424614,0.302752,0.127005,0.106395,0.013512696975000002,1.19371211053151,7,6
7791,6,dataset_640\images\train\DAMIMAS_A21B_0595_4.jpg,DAMIMAS_A21B_0595_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0595,4,2,B3,0.254531,0.335896,0.137403,0.113636,0.015613927308,1.2091502692808616,7,6
7792,0,dataset_640\images\train\DAMIMAS_A21B_0596_1.jpg,DAMIMAS_A21B_0596_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0596,1,2,B3,0.649154,0.37236,0.187699,0.194193,0.036449831907000005,0.966559041778025,5,4
7793,1,dataset_640\images\train\DAMIMAS_A21B_0596_1.jpg,DAMIMAS_A21B_0596_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0596,1,2,B3,0.807525,0.442748,0.124015,0.107466,0.013327395990000001,1.1539928907747565,5,4
7794,2,dataset_640\images\train\DAMIMAS_A21B_0596_1.jpg,DAMIMAS_A21B_0596_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0596,1,3,B4,0.425842,0.253896,0.094687,0.109351,0.010354118136999999,0.8658997174237089,5,4
7795,3,dataset_640\images\train\DAMIMAS_A21B_0596_1.jpg,DAMIMAS_A21B_0596_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0596,1,1,B2,0.090246,0.413524,0.112284,0.100553,0.011290493052,1.1166648434159099,5,4
7796,4,dataset_640\images\train\DAMIMAS_A21B_0596_1.jpg,DAMIMAS_A21B_0596_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0596,1,2,B3,0.234372,0.315485,0.180995,0.13449,0.024342017549999997,1.3457877909138225,5,4
7797,0,dataset_640\images\train\DAMIMAS_A21B_0596_2.jpg,DAMIMAS_A21B_0596_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0596,2,1,B2,0.695612,0.45098,0.254902,0.22409,0.057120989180000005,1.1374983265652194,6,5
7798,1,dataset_640\images\train\DAMIMAS_A21B_0596_2.jpg,DAMIMAS_A21B_0596_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0596,2,2,B3,0.745565,0.306022,0.22409,0.091036,0.020400257240000004,2.461553671075179,6,5
7799,2,dataset_640\images\train\DAMIMAS_A21B_0596_2.jpg,DAMIMAS_A21B_0596_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0596,2,2,B3,0.457049,0.353641,0.168067,0.154062,0.025892738154,1.090904960340642,6,5
7800,3,dataset_640\images\train\DAMIMAS_A21B_0596_2.jpg,DAMIMAS_A21B_0596_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0596,2,3,B4,0.487862,0.229692,0.160598,0.084034,0.013495692331999999,1.911107408905919,6,5
7801,4,dataset_640\images\train\DAMIMAS_A21B_0596_2.jpg,DAMIMAS_A21B_0596_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0596,2,2,B3,0.273109,0.293067,0.186741,0.139356,0.026023478796,1.340028416429863,6,5
7802,5,dataset_640\images\train\DAMIMAS_A21B_0596_2.jpg,DAMIMAS_A21B_0596_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0596,2,2,B3,0.206816,0.431022,0.196078,0.210784,0.041330105152,0.9302318961591013,6,5
7803,0,dataset_640\images\train\DAMIMAS_A21B_0596_3.jpg,DAMIMAS_A21B_0596_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0596,3,1,B2,0.324061,0.447161,0.306278,0.190948,0.058483171544,1.60398642562373,5,4
7804,1,dataset_640\images\train\DAMIMAS_A21B_0596_3.jpg,DAMIMAS_A21B_0596_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0596,3,2,B3,0.436921,0.302098,0.229518,0.167579,0.038462396922,1.3696107507503923,5,4
7805,2,dataset_640\images\train\DAMIMAS_A21B_0596_3.jpg,DAMIMAS_A21B_0596_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0596,3,3,B4,0.53838,0.178409,0.145159,0.117419,0.017044424621,1.2362479666834159,5,4
7806,3,dataset_640\images\train\DAMIMAS_A21B_0596_3.jpg,DAMIMAS_A21B_0596_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0596,3,2,B3,0.613089,0.439241,0.203818,0.230908,0.047063206744,0.8826805480970776,5,4
7807,4,dataset_640\images\train\DAMIMAS_A21B_0596_3.jpg,DAMIMAS_A21B_0596_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0596,3,2,B3,0.851737,0.431502,0.171999,0.219298,0.037719036702000004,0.7843163184342767,5,4
7808,0,dataset_640\images\train\DAMIMAS_A21B_0596_4.jpg,DAMIMAS_A21B_0596_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0596,4,1,B2,0.827381,0.457808,0.23226,0.253852,0.05895966552,0.91494256495911,7,6
7809,1,dataset_640\images\train\DAMIMAS_A21B_0596_4.jpg,DAMIMAS_A21B_0596_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0596,4,2,B3,0.829715,0.290179,0.143557,0.074405,0.010681358584999998,1.9293999059203009,7,6
7810,2,dataset_640\images\train\DAMIMAS_A21B_0596_4.jpg,DAMIMAS_A21B_0596_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0596,4,2,B3,0.29085,0.367647,0.281979,0.236695,0.06674301940499999,1.191317940809903,7,6
7811,3,dataset_640\images\train\DAMIMAS_A21B_0596_4.jpg,DAMIMAS_A21B_0596_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0596,4,3,B4,0.689076,0.184524,0.159664,0.10014,0.01598875296,1.5944078290393449,7,6
7812,4,dataset_640\images\train\DAMIMAS_A21B_0596_4.jpg,DAMIMAS_A21B_0596_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0596,4,2,B3,0.591503,0.318627,0.154995,0.152661,0.023661691694999997,1.0152887770943464,7,6
7813,5,dataset_640\images\train\DAMIMAS_A21B_0596_4.jpg,DAMIMAS_A21B_0596_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0596,4,2,B3,0.443511,0.22514,0.221289,0.133754,0.029598288906000005,1.6544477174514407,7,6
7814,6,dataset_640\images\train\DAMIMAS_A21B_0596_4.jpg,DAMIMAS_A21B_0596_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0596,4,3,B4,0.256769,0.173669,0.107376,0.098039,0.010527035664,1.095237609522741,7,6
7815,0,dataset_640\images\train\DAMIMAS_A21B_0597_1.jpg,DAMIMAS_A21B_0597_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0597,1,3,B4,0.289332,0.284926,0.206583,0.11292,0.02332735236,1.829463336875664,4,3
7816,1,dataset_640\images\train\DAMIMAS_A21B_0597_1.jpg,DAMIMAS_A21B_0597_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0597,1,2,B3,0.363445,0.41973,0.24043,0.154937,0.03725150291,1.5517920186914682,4,3
7817,2,dataset_640\images\train\DAMIMAS_A21B_0597_1.jpg,DAMIMAS_A21B_0597_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0597,1,2,B3,0.552521,0.329569,0.154062,0.116422,0.017936206164,1.323306591537682,4,3
7818,3,dataset_640\images\train\DAMIMAS_A21B_0597_1.jpg,DAMIMAS_A21B_0597_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0597,1,2,B3,0.708917,0.396534,0.249767,0.173319,0.043289366673,1.441082627986545,4,3
7819,0,dataset_640\images\train\DAMIMAS_A21B_0597_2.jpg,DAMIMAS_A21B_0597_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0597,2,2,B3,0.280878,0.412267,0.324284,0.258924,0.083964910416,1.252429284268743,3,2
7820,1,dataset_640\images\train\DAMIMAS_A21B_0597_2.jpg,DAMIMAS_A21B_0597_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0597,2,2,B3,0.588403,0.406611,0.228758,0.194822,0.044567091075999994,1.1741897732288962,3,2
7821,2,dataset_640\images\train\DAMIMAS_A21B_0597_2.jpg,DAMIMAS_A21B_0597_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0597,2,2,B3,0.795794,0.43552,0.189375,0.196078,0.03713227125,0.9658146247921745,3,2
7822,0,dataset_640\images\train\DAMIMAS_A21B_0597_3.jpg,DAMIMAS_A21B_0597_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0597,3,2,B3,0.292717,0.358193,0.388422,0.240196,0.093297410712,1.6171043647687722,4,3
7823,1,dataset_640\images\train\DAMIMAS_A21B_0597_3.jpg,DAMIMAS_A21B_0597_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0597,3,3,B4,0.559757,0.220238,0.11578,0.126751,0.01467523078,0.9134444698661154,4,3
7824,2,dataset_640\images\train\DAMIMAS_A21B_0597_3.jpg,DAMIMAS_A21B_0597_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0597,3,2,B3,0.605976,0.381653,0.219421,0.203081,0.044560236101,1.0804605059065102,4,3
7825,3,dataset_640\images\train\DAMIMAS_A21B_0597_3.jpg,DAMIMAS_A21B_0597_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0597,3,2,B3,0.784781,0.328431,0.143791,0.184874,0.026583217334,0.7777783787877148,4,3
7826,0,dataset_640\images\train\DAMIMAS_A21B_0597_4.jpg,DAMIMAS_A21B_0597_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0597,4,2,B3,0.319207,0.388915,0.296226,0.241935,0.07166743731,1.2244032488064975,4,3
7827,1,dataset_640\images\train\DAMIMAS_A21B_0597_4.jpg,DAMIMAS_A21B_0597_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0597,4,3,B4,0.571685,0.333175,0.187645,0.255376,0.04792002952,0.7347793058079068,4,3
7828,2,dataset_640\images\train\DAMIMAS_A21B_0597_4.jpg,DAMIMAS_A21B_0597_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0597,4,2,B3,0.712945,0.421331,0.126502,0.109108,0.013802380216,1.1594200241962094,4,3
7829,3,dataset_640\images\train\DAMIMAS_A21B_0597_4.jpg,DAMIMAS_A21B_0597_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0597,4,2,B3,0.783576,0.32092,0.105419,0.077483,0.008168180377,1.360543603112941,4,3
7830,0,dataset_640\images\train\DAMIMAS_A21B_0598_1.jpg,DAMIMAS_A21B_0598_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0598,1,2,B3,0.691313,0.283905,0.22195,0.183824,0.0407997368,1.207404909043433,4,3
7831,1,dataset_640\images\train\DAMIMAS_A21B_0598_1.jpg,DAMIMAS_A21B_0598_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0598,1,3,B4,0.293028,0.210886,0.193355,0.18893,0.036530560149999995,1.0234213729952892,4,3
7832,2,dataset_640\images\train\DAMIMAS_A21B_0598_1.jpg,DAMIMAS_A21B_0598_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0598,1,2,B3,0.175148,0.360819,0.1953,0.163982,0.0320256846,1.190984376333988,4,3
7833,3,dataset_640\images\train\DAMIMAS_A21B_0598_1.jpg,DAMIMAS_A21B_0598_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0598,1,1,B2,0.778945,0.404879,0.112823,0.122549,0.013826345827000002,0.9206358273017324,4,3
7834,0,dataset_640\images\train\DAMIMAS_A21B_0598_2.jpg,DAMIMAS_A21B_0598_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0598,2,1,B2,0.293627,0.386642,0.252614,0.21152,0.05343291328000001,1.1942795007564295,5,4
7835,1,dataset_640\images\train\DAMIMAS_A21B_0598_2.jpg,DAMIMAS_A21B_0598_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0598,2,2,B3,0.231699,0.255882,0.144444,0.085294,0.012320206535999998,1.693483715149952,5,4
7836,2,dataset_640\images\train\DAMIMAS_A21B_0598_2.jpg,DAMIMAS_A21B_0598_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0598,2,2,B3,0.512838,0.327264,0.153284,0.121382,0.018605918488,1.2628231533505792,5,4
7837,3,dataset_640\images\train\DAMIMAS_A21B_0598_2.jpg,DAMIMAS_A21B_0598_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0598,2,3,B4,0.782446,0.271825,0.146281,0.164566,0.024072879045999997,0.8888895640654814,5,4
7838,4,dataset_640\images\train\DAMIMAS_A21B_0598_2.jpg,DAMIMAS_A21B_0598_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0598,2,1,B2,0.836913,0.40517,0.079365,0.111461,0.008846102265000001,0.7120427772943002,5,4
7839,0,dataset_640\images\train\DAMIMAS_A21B_0598_3.jpg,DAMIMAS_A21B_0598_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0598,3,1,B2,0.771242,0.402941,0.197386,0.183824,0.036284284064,1.0737770911306468,5,4
7840,1,dataset_640\images\train\DAMIMAS_A21B_0598_3.jpg,DAMIMAS_A21B_0598_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0598,3,3,B4,0.549798,0.296043,0.182073,0.189659,0.034531783107,0.9600018981435103,5,4
7841,2,dataset_640\images\train\DAMIMAS_A21B_0598_3.jpg,DAMIMAS_A21B_0598_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0598,3,2,B3,0.269686,0.282913,0.155618,0.079365,0.01235062257,1.9607887607887609,5,4
7842,3,dataset_640\images\train\DAMIMAS_A21B_0598_3.jpg,DAMIMAS_A21B_0598_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0598,3,1,B2,0.314815,0.413049,0.205415,0.180906,0.03716080599,1.1354791991420958,5,4
7843,4,dataset_640\images\train\DAMIMAS_A21B_0598_3.jpg,DAMIMAS_A21B_0598_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0598,3,1,B2,0.196545,0.433765,0.091815,0.104458,0.00959081127,0.8789657087058913,5,4
7844,0,dataset_640\images\train\DAMIMAS_A21B_0598_4.jpg,DAMIMAS_A21B_0598_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0598,4,0,B1,0.495721,0.385037,0.235761,0.261438,0.061636884318,0.9017855093750717,5,4
7845,1,dataset_640\images\train\DAMIMAS_A21B_0598_4.jpg,DAMIMAS_A21B_0598_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0598,4,1,B2,0.203159,0.407796,0.150171,0.154062,0.023135644602,0.9747439342602329,5,4
7846,2,dataset_640\images\train\DAMIMAS_A21B_0598_4.jpg,DAMIMAS_A21B_0598_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0598,4,2,B3,0.28408,0.289916,0.128385,0.11788,0.0151340238,1.0891160502205632,5,4
7847,3,dataset_640\images\train\DAMIMAS_A21B_0598_4.jpg,DAMIMAS_A21B_0598_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0598,4,1,B2,0.720199,0.340394,0.17118,0.153478,0.02627236404,1.1153390062419368,5,4
7848,4,dataset_640\images\train\DAMIMAS_A21B_0598_4.jpg,DAMIMAS_A21B_0598_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0598,4,3,B4,0.52023,0.22514,0.177404,0.078198,0.013872637992000001,2.268651372157856,5,4
7849,0,dataset_640\images\train\DAMIMAS_A21B_0599_1.jpg,DAMIMAS_A21B_0599_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0599,1,0,B1,0.484681,0.431475,0.294798,0.186887,0.055093913826,1.5774130891929348,6,5
7850,1,dataset_640\images\train\DAMIMAS_A21B_0599_1.jpg,DAMIMAS_A21B_0599_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0599,1,1,B2,0.201797,0.408241,0.209695,0.148591,0.031158789745,1.411222752387426,6,5
7851,2,dataset_640\images\train\DAMIMAS_A21B_0599_1.jpg,DAMIMAS_A21B_0599_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0599,1,2,B3,0.194649,0.300245,0.124592,0.092933,0.011578708336,1.3406647800027975,6,5
7852,3,dataset_640\images\train\DAMIMAS_A21B_0599_1.jpg,DAMIMAS_A21B_0599_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0599,1,2,B3,0.400599,0.298203,0.178377,0.116422,0.020767007094,1.532158870316607,6,5
7853,4,dataset_640\images\train\DAMIMAS_A21B_0599_1.jpg,DAMIMAS_A21B_0599_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0599,1,2,B3,0.658633,0.325266,0.126634,0.087827,0.011121884318,1.4418572876222573,6,5
7854,5,dataset_640\images\train\DAMIMAS_A21B_0599_1.jpg,DAMIMAS_A21B_0599_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0599,1,2,B3,0.715822,0.280842,0.091231,0.071487,0.006521830497,1.276190076517409,6,5
7855,0,dataset_640\images\train\DAMIMAS_A21B_0599_2.jpg,DAMIMAS_A21B_0599_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0599,2,0,B1,0.243231,0.488946,0.248099,0.164566,0.04082866003399999,1.5075957366649246,6,5
7856,1,dataset_640\images\train\DAMIMAS_A21B_0599_2.jpg,DAMIMAS_A21B_0599_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0599,2,1,B2,0.493998,0.432673,0.196078,0.186074,0.036485017772,1.053763556434537,6,5
7857,2,dataset_640\images\train\DAMIMAS_A21B_0599_2.jpg,DAMIMAS_A21B_0599_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0599,2,1,B2,0.707083,0.464186,0.211418,0.17407,0.03680153126,1.2145573619808123,6,5
7858,3,dataset_640\images\train\DAMIMAS_A21B_0599_2.jpg,DAMIMAS_A21B_0599_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0599,2,2,B3,0.739429,0.346639,0.129385,0.082033,0.010613839705,1.5772311143076567,6,5
7859,4,dataset_640\images\train\DAMIMAS_A21B_0599_2.jpg,DAMIMAS_A21B_0599_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0599,2,3,B4,0.585701,0.296369,0.127384,0.092537,0.011787733207999999,1.3765736948463858,6,5
7860,5,dataset_640\images\train\DAMIMAS_A21B_0599_2.jpg,DAMIMAS_A21B_0599_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0599,2,2,B3,0.242564,0.356393,0.184074,0.145558,0.026793443291999997,1.2646092966377664,6,5
7861,0,dataset_640\images\train\DAMIMAS_A21B_0599_3.jpg,DAMIMAS_A21B_0599_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0599,3,0,B1,0.321004,0.490196,0.224302,0.160428,0.035984321256,1.3981474555563869,7,6
7862,1,dataset_640\images\train\DAMIMAS_A21B_0599_3.jpg,DAMIMAS_A21B_0599_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0599,3,1,B2,0.175059,0.458166,0.107695,0.079657,0.008578660615,1.3519841319658032,7,6
7863,2,dataset_640\images\train\DAMIMAS_A21B_0599_3.jpg,DAMIMAS_A21B_0599_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0599,3,2,B3,0.287953,0.360406,0.152258,0.122549,0.018659065642,1.2424254787880766,7,6
7864,3,dataset_640\images\train\DAMIMAS_A21B_0599_3.jpg,DAMIMAS_A21B_0599_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0599,3,3,B4,0.447527,0.285623,0.121286,0.096647,0.011721928042,1.254938073608079,7,6
7865,4,dataset_640\images\train\DAMIMAS_A21B_0599_3.jpg,DAMIMAS_A21B_0599_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0599,3,2,B3,0.667855,0.297738,0.14795,0.101827,0.01506530465,1.4529545209031003,7,6
7866,5,dataset_640\images\train\DAMIMAS_A21B_0599_3.jpg,DAMIMAS_A21B_0599_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0599,3,1,B2,0.545177,0.442837,0.227729,0.173694,0.039555160926,1.3110930717238363,7,6
7867,6,dataset_640\images\train\DAMIMAS_A21B_0599_3.jpg,DAMIMAS_A21B_0599_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0599,3,0,B1,0.790033,0.438113,0.184938,0.12422,0.02297299836,1.4887940750281758,7,6
7868,0,dataset_640\images\train\DAMIMAS_A21B_0599_4.jpg,DAMIMAS_A21B_0599_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0599,4,0,B1,0.805964,0.491115,0.224673,0.174632,0.039235095336,1.2865511475560034,5,4
7869,1,dataset_640\images\train\DAMIMAS_A21B_0599_4.jpg,DAMIMAS_A21B_0599_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0599,4,2,B3,0.828023,0.382047,0.13317,0.087623,0.011668754910000002,1.5198064435136893,5,4
7870,2,dataset_640\images\train\DAMIMAS_A21B_0599_4.jpg,DAMIMAS_A21B_0599_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0599,4,1,B2,0.516748,0.408701,0.185458,0.123775,0.02295506395,1.4983478085235307,5,4
7871,3,dataset_640\images\train\DAMIMAS_A21B_0599_4.jpg,DAMIMAS_A21B_0599_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0599,4,2,B3,0.417484,0.29902,0.184641,0.139706,0.025795455546,1.3216397291454913,5,4
7872,4,dataset_640\images\train\DAMIMAS_A21B_0599_4.jpg,DAMIMAS_A21B_0599_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0599,4,1,B2,0.242239,0.400123,0.180556,0.154412,0.027880013072,1.169313265808357,5,4
7873,0,dataset_640\images\train\DAMIMAS_A21B_0600_1.jpg,DAMIMAS_A21B_0600_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0600,1,1,B2,0.283811,0.476056,0.241327,0.172826,0.04170758010200001,1.3963581868468864,7,6
7874,1,dataset_640\images\train\DAMIMAS_A21B_0600_1.jpg,DAMIMAS_A21B_0600_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0600,1,2,B3,0.184934,0.37676,0.08547,0.049648,0.00424341456,1.7215194972607155,7,6
7875,2,dataset_640\images\train\DAMIMAS_A21B_0600_1.jpg,DAMIMAS_A21B_0600_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0600,1,3,B4,0.232696,0.278092,0.100553,0.098668,0.009921363404000001,1.019104471561195,7,6
7876,3,dataset_640\images\train\DAMIMAS_A21B_0600_1.jpg,DAMIMAS_A21B_0600_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0600,1,2,B3,0.415368,0.354449,0.216189,0.172197,0.037227097232999995,1.2554748340563424,7,6
7877,4,dataset_640\images\train\DAMIMAS_A21B_0600_1.jpg,DAMIMAS_A21B_0600_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0600,1,2,B3,0.600553,0.465058,0.258086,0.243841,0.06293194832599999,1.05841921580046,7,6
7878,5,dataset_640\images\train\DAMIMAS_A21B_0600_1.jpg,DAMIMAS_A21B_0600_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0600,1,2,B3,0.792861,0.418552,0.153343,0.186023,0.028525324889,0.8243227987936976,7,6
7879,6,dataset_640\images\train\DAMIMAS_A21B_0600_1.jpg,DAMIMAS_A21B_0600_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0600,1,3,B4,0.648735,0.276207,0.245517,0.153972,0.037802743524,1.5945561530667915,7,6
